encoder,pc1,pc2,pc3,task,brightness
B_task,-0.85581064,1.3279539,0.19215691,0.21416308,0.60706383
B_task,-1.0705705,0.9885602,-0.24080229,0.17560877,0.5371754
B_task,-0.9612613,-0.24278376,-1.0814791,0.070950314,0.40714043
B_task,0.034132004,-0.111221395,-1.0749061,0.07443856,0.42375138
B_task,-0.38047934,0.93983734,-0.51260996,0.06909021,0.5422026
B_task,-0.14148712,0.78534275,-0.63184714,0.08991877,0.4473488
B_task,-1.4468832,0.36416304,0.8517251,0.8340293,0.5836152
B_task,0.25148487,-0.89838094,-0.44757593,0.5178083,0.52423996
B_task,-3.3642302,0.872362,-0.18940473,0.12858401,0.8580396
B_task,1.1266975,-0.84503734,-0.32312864,0.5249947,0.43466547
B_task,-0.9805784,0.05055535,0.28402817,0.5426298,0.6049831
B_task,-0.20906115,-0.2782936,-0.089585304,0.49659204,0.67249006
B_task,-0.019802094,0.70283437,-0.35731044,0.20648636,0.47705215
B_task,1.2919083,-0.35095632,-0.11124289,0.43439788,0.5064214
B_task,1.4871721,0.055910826,0.8793124,0.87085646,0.32661504
B_task,0.73085976,-0.011329308,-0.029758513,0.38373548,0.47467685
B_task,-1.0673704,-0.39485204,-0.19187713,0.5039852,0.73579866
B_task,0.44653082,-1.1269622,0.13738322,0.9302424,0.5000384
B_task,-0.12465191,1.4706419,0.25037777,0.2328014,0.5858252
B_task,-0.29232407,0.41804928,0.90581,0.7255077,0.49350923
B_task,-0.90291977,-0.018211499,0.051676273,0.48384133,0.58655
B_task,-1.0007443,-0.33278567,0.3610158,0.78736794,0.7035713
B_task,3.0466902,-0.10725771,-0.09692979,0.3596735,0.17734873
B_task,1.9117064,-0.52673054,0.050254107,0.54235864,0.41095817
B_task,0.7897787,-0.14348559,-0.13785017,0.36828595,0.46976185
B_task,-1.9729509,-0.75464237,0.08287656,0.86614925,0.604898
B_task,-3.8442307,-0.4259328,0.107824266,0.91481787,0.8730194
B_task,2.2856255,0.0657303,0.54479027,0.6318213,0.41454658
B_task,1.552239,-0.5992223,0.4782802,0.9810202,0.44922197
B_task,-0.8855529,-0.6483219,-0.027298868,0.73205566,0.6914774
B_task,1.2740307,0.06343764,0.56581867,0.83042395,0.5920625
B_task,-3.0591202,-0.40249962,0.3456328,0.8947207,0.7572515
B_task,1.282186,1.288775,0.33963346,0.27190575,0.5863836
B_task,-1.3339882,-1.1030109,-0.16293281,0.98667794,0.5920273
B_task,4.24479,-0.2940744,-0.09534925,0.39041403,0.08572137
B_task,2.8918388,-0.21115068,0.07209873,0.49721253,0.11445631
B_task,-2.8665924,0.04435505,-0.66921204,0.18032373,0.6876632
B_task,-0.5464158,-1.5347582,-0.4902719,0.8214788,0.3860434
B_task,0.797513,0.11349836,-0.11520177,0.33689764,0.35394433
B_task,-0.52414274,-0.49729824,0.26138735,0.68934447,0.371963
B_task,2.1537013,0.8750621,-0.0400365,0.2183556,0.15099487
B_task,1.5264144,-0.034625664,-0.17049181,0.35136306,0.51420254
B_task,3.3430202,-0.018384755,0.0035824776,0.38424447,0.22828157
B_task,1.378706,0.3615517,-0.35851648,0.23662399,0.37096217
B_task,-0.5891304,-0.32043892,-1.2067841,0.03506344,0.41958404
B_task,-0.652998,0.24439386,0.72473633,0.7702089,0.6140171
B_task,-0.53461695,-0.84831524,0.29085767,0.95035464,0.49337706
B_task,-2.0374355,-0.13082376,-0.6984659,0.22624786,0.6209885
B_task,0.5335436,1.5950526,0.07471722,0.16265136,0.4204574
B_task,-1.1075892,0.3125595,-0.06352013,0.3476042,0.6428467
B_task,2.7689703,1.3006119,-0.39127958,0.082766004,0.31649038
B_task,2.1148362,0.0293618,0.522027,0.6497329,0.44744113
B_task,1.7497926,0.6444128,0.3444121,0.3685525,0.3696882
B_task,2.990669,-0.9081389,-0.037591398,0.56247854,0.2219704
B_task,3.332454,-0.4584858,0.56681013,0.90585,0.08412188
B_task,-0.22976542,0.08656871,0.902259,0.86157936,0.41973957
B_task,-4.029454,-0.07355355,0.56878257,0.9216769,0.83166486
B_task,0.3878293,-1.2254214,0.014569879,0.9350577,0.46471897
B_task,1.2508607,-1.1796384,-0.23540765,0.5898194,0.3156384
B_task,-1.4604034,0.686865,0.64041877,0.50230026,0.7332167
B_task,1.3483839,1.1663876,-0.5301007,0.037615165,0.3505223
B_task,2.835834,1.2467098,-0.3341051,0.10244131,0.09043321
B_task,-1.5474119,0.20048726,0.33175838,0.5239234,0.6192055
B_task,0.7816949,0.092337996,0.6875347,0.8560083,0.5911968
B_task,-0.121014595,-0.7925269,-0.56991076,0.43263456,0.4145209
B_task,1.4735231,-0.20631464,-1.1537521,0.0037293623,0.3510733
B_task,0.1550622,0.93081105,-0.07427025,0.2123031,0.37883294
B_task,-0.9317007,0.25953293,0.7100202,0.7599704,0.5704049
B_task,1.1707554,1.3470529,0.008129239,0.15841798,0.26760146
B_task,0.5441747,0.40705347,-0.5421252,0.19957633,0.32953894
B_task,-1.613575,0.76216906,0.15579182,0.28553605,0.700413
B_task,0.826591,-0.1264807,0.26181602,0.6092834,0.679436
B_task,-0.97391796,-1.3546948,-0.30734608,0.8364056,0.39226893
B_task,-0.8218684,1.1747833,0.011401892,0.21889484,0.6633775
B_task,0.8687587,-0.16596472,0.32057703,0.5994679,0.54611444
B_task,-0.14567661,-0.19921653,0.20527059,0.5299406,0.646874
B_task,-2.1177883,0.34047395,0.30195904,0.4448642,0.72746176
B_task,0.118826866,-0.52208316,-0.048305213,0.5804205,0.63192767
B_task,0.32326603,-0.739443,0.14232689,0.8141185,0.53011805
B_task,-0.90871716,0.11209172,-0.6716471,0.21748805,0.67399526
B_task,4.2964997,-0.7389385,-0.12491286,0.49723417,0.11369993
B_task,0.890223,0.44154733,-0.82881355,0.09792056,0.280194
B_task,-0.19372416,0.2456873,0.3847865,0.51323754,0.55115455
B_task,-1.551445,-0.7338871,0.21168214,0.7910079,0.60378146
B_task,-0.36804152,-1.1121871,0.074573874,0.9985589,0.54816765
B_task,0.4991064,0.5390607,0.54195356,0.47569305,0.47671437
B_task,-2.392089,0.4463125,-0.24464,0.2966034,0.71865493
B_task,2.2639136,0.06567195,0.37848043,0.5795036,0.52706766
B_task,1.4380355,-0.42899036,-0.32941267,0.37175205,0.42621556
B_task,2.0446467,0.3606174,-0.8119655,0.11700239,0.2446277
B_task,-1.8055677,-0.10630878,0.005656779,0.5244986,0.78610116
B_task,-3.8205853,-0.111978844,0.27827263,0.7991357,0.88437223
B_task,-0.6323681,-0.24646409,0.40783978,0.8911273,0.7080483
B_task,-0.74065924,0.33223945,1.1169382,0.9781112,0.55862933
B_task,3.5022519,-0.18184872,-0.14612454,0.36772463,0.26532206
B_task,3.5490775,0.8665445,-0.040780127,0.25166517,0.23272067
B_task,-0.27457142,1.7445478,0.15737545,0.11082077,0.559689
B_task,3.9790888,-0.35033423,-0.029898286,0.4362319,0.24395956
B_task,1.1354609,-0.7608616,0.11406565,0.80702716,0.26062876
B_task,-0.19544983,0.49107856,-0.33411556,0.23464479,0.6348144
B_task,-1.9661455,-0.6593398,0.10069913,0.8495665,0.761977
B_task,-0.72022676,-1.1953852,-0.35482985,0.71173704,0.51857305
B_task,-1.5391626,1.6288794,0.31928837,0.20094281,0.7244065
B_task,0.48312998,-1.1603692,-0.29942396,0.63175154,0.4316587
B_task,-3.324296,-0.30810136,0.2634896,0.8196922,0.8039645
B_task,2.9398468,-0.45099068,0.71913147,0.9328704,0.12204833
B_task,-0.8651233,1.7087723,0.23780441,0.16221477,0.6033962
B_task,-1.8538504,-0.9058814,-0.24635673,0.82201517,0.78370184
B_task,-0.3657937,0.72263086,0.80797064,0.7758491,0.6703375
B_task,4.3858304,0.6346377,-0.10700208,0.24372163,0.049500126
B_task,-1.5241833,-0.16751516,-0.54887426,0.2945814,0.52344847
B_task,-2.9972477,-0.5685592,0.21972084,0.95708406,0.59477335
B_task,1.1152754,-0.81461143,-0.60745883,0.36201605,0.34974775
B_task,-3.773367,0.32258815,-0.24096215,0.2889761,0.8553354
B_task,-2.141035,-0.19497207,0.19640672,0.7200111,0.809842
B_task,-2.145032,0.48555046,-0.6290618,0.132906,0.7490881
B_task,1.0218401,0.111504614,0.29919434,0.48316932,0.2633592
B_task,-1.3316841,-0.05299677,-0.2890285,0.35813314,0.70980597
B_task,-0.5668917,-0.64897734,-0.18134463,0.5439863,0.43282503
B_task,1.4997063,-0.13151248,0.48698676,0.60325015,0.38387847
B_task,-3.9234524,0.13343906,0.39697158,0.64010745,0.8627527
B_task,0.98485327,-0.67300963,-0.494699,0.43239906,0.29792267
B_task,-0.9766216,-0.74991375,0.021577597,0.88693243,0.7293972
B_task,-2.6442451,0.47145963,0.9231806,0.8356761,0.7742099
B_task,-0.18215704,-1.5162662,-0.28483775,0.9333578,0.39095807
B_task,-4.701807,0.2517612,0.20272565,0.44590566,0.92728126
B_task,-0.8609562,-0.6753198,0.12844253,0.7300859,0.6548706
B_task,-1.0308275,-0.106788464,-0.11809331,0.43069577,0.46286774
B_task,1.6845908,-0.06031534,-0.43654984,0.27878276,0.36421865
B_task,1.5123053,-0.11672621,0.5966747,0.65188646,0.23149267
B_task,1.1304994,-0.79107434,0.33165264,0.94598716,0.45982397
B_task,-3.4837914,-0.49310303,0.13468367,0.8043079,0.9091033
B_task,-3.866085,0.2708594,-0.14404505,0.2852018,0.9305279
B_task,1.8046579,1.2135997,0.14537555,0.22810575,0.45102718
B_task,-1.9921837,-0.5270425,-0.035984635,0.7716455,0.8116441
B_task,0.7120838,-0.21319261,0.34159458,0.7051285,0.53436214
B_task,-2.35746,-0.8542256,0.10772127,0.86360174,0.62361556
B_task,-1.9604053,1.2664398,-0.18779117,0.1463616,0.70068127
B_task,-0.8151469,-1.1639156,-0.10715371,0.86167926,0.4955947
B_task,1.3081989,0.15330818,0.14580327,0.43262544,0.6139645
B_task,1.7792635,0.1552304,-0.31267998,0.27334547,0.20102122
B_task,-0.25954914,-0.433378,-0.535175,0.34324467,0.60540384
B_task,0.8512988,-0.6190163,0.42488205,0.9935039,0.512285
B_task,1.6938634,-1.2364535,0.077147484,0.9560321,0.35872746
B_task,0.4385395,0.187051,-1.0149058,0.08374604,0.4250717
B_task,0.30236435,-0.063069314,-0.36162803,0.31518847,0.49188238
B_task,-0.46329212,0.6835867,0.85432875,0.71957904,0.6781664
B_task,-0.17940998,0.9603511,-0.6037654,0.035325132,0.52871555
B_task,-1.6725826,0.43595487,-0.7765442,0.035923656,0.7788496
B_task,-1.3547401,-0.084291585,-1.1102605,0.044890292,0.52407724
B_task,-1.3282337,-1.0433772,-0.1913386,0.86844486,0.69761395
B_task,-0.14043379,-0.010787323,-0.27692688,0.33373243,0.6944257
B_task,2.025898,0.4995616,0.03801602,0.31873983,0.34516716
B_task,0.33358288,-1.5384184,-0.5716997,0.79334384,0.36380562
B_task,0.64128304,-0.29987904,-0.43431967,0.3185663,0.32561278
B_task,-0.7998123,-0.58707845,0.08798623,0.73843086,0.5609014
B_task,1.0380535,-0.21742097,-0.2304421,0.36934072,0.4017337
B_task,2.5078793,0.23321506,-0.09129727,0.29751933,0.3032799
B_task,-0.6733732,-0.0022395998,-0.056889236,0.38722652,0.58624005
B_task,-2.4768534,1.0560988,-0.08152568,0.16803724,0.73199064
B_task,1.8112063,1.5142916,-0.26786405,0.07501115,0.31020805
B_task,2.0624952,-0.44583297,0.6171031,0.87120146,0.27265733
B_task,3.041218,-0.40931797,0.3847444,0.86838317,0.277683
B_task,2.869851,-0.63642097,-0.2875526,0.46082133,0.24971278
B_task,3.3819492,-0.1531451,0.45998693,0.68837625,0.32163894
B_task,0.88611555,-0.8367522,0.43465555,0.8626496,0.23268437
B_task,1.1933889,-0.46259496,-0.36251956,0.39072338,0.32569906
B_task,-0.8610287,-0.90614593,-0.034088433,0.71181035,0.38425493
B_task,-2.7712927,-0.12084766,0.16759884,0.75479144,0.81896037
B_task,1.2794056,1.6884668,-0.1651628,0.07807461,0.3319903
B_task,0.9444504,0.8872174,-0.50431144,0.13816208,0.38706458
B_task,-0.7952976,-0.82205445,-0.055938184,0.75033,0.3846505
B_task,-0.8096256,0.16374308,0.69122267,0.70564896,0.52807075
B_task,-0.4668541,0.8544277,-0.3841898,0.18526748,0.6976243
B_task,0.15616179,-0.5595542,0.22613752,0.8267319,0.5551984
B_task,-1.6348171,-0.74953777,0.13995743,0.8009012,0.647427
B_task,-0.7427778,-0.24596114,-0.3550105,0.33274353,0.3451896
B_task,2.1030035,0.57098544,0.29502535,0.340282,0.49715444
B_task,1.0062242,1.7938483,0.057464182,0.110571995,0.4167409
B_task,-2.068613,-0.032354012,-0.052633345,0.44548315,0.78130275
B_task,-0.22175455,0.9450486,-0.5104908,0.10976126,0.54028046
B_task,-0.83692455,-0.4785005,-0.13996363,0.54340714,0.70539016
B_task,0.96093416,-1.0465142,-0.21718043,0.6245833,0.36477554
B_task,-0.28092194,-0.4389991,0.12365168,0.5819411,0.49596283
B_task,1.2212505,1.3880513,-0.2780307,0.071648546,0.5286298
B_task,3.1242642,-0.25721598,0.38298404,0.6216704,0.18055788
B_task,0.27646112,-1.2481637,-0.20828581,0.7522149,0.46381795
B_task,-1.8204336,0.15839666,-0.74400634,0.14185321,0.7278507
B_task,3.9778605,-0.9820784,0.0065565705,0.5950768,0.16891074
B_task,-0.6105747,-1.03788,-0.050325215,0.8190555,0.36036792
B_task,0.105079174,0.9571326,-0.22083741,0.19361944,0.5304957
B_task,1.9895549,-0.21095951,0.805092,0.9134149,0.13030614
B_task,0.43145132,-1.4760163,-0.29011893,0.97191405,0.35497332
B_task,-1.0389147,-0.09125751,0.3303423,0.71164453,0.72793555
B_task,2.5002265,-1.4269915,-0.22873372,0.87203574,0.17839262
B_task,0.5152445,-0.0768983,-0.54425776,0.27178273,0.52921546
B_task,-1.3504391,-0.555242,0.08466977,0.6649684,0.43818367
B_task,-2.6867447,-0.7995266,-0.026154995,0.92614424,0.8736094
B_task,-2.023202,0.9485091,-0.45087492,0.04472902,0.76356053
B_task,1.7627096,-0.056301743,0.6171626,0.82082456,0.24985749
B_task,1.3407779,0.43832022,-0.21712518,0.23692317,0.27400365
B_task,-1.6356068,-0.8722187,-0.05424416,0.8011131,0.68465525
B_task,3.5183926,-0.7253366,0.22975719,0.6424195,0.15380111
B_task,-1.3120918,-0.38900983,0.28462863,0.8015446,0.74209476
B_task,-1.9981165,0.06017208,-0.17757839,0.400995,0.8225362
B_task,-1.7178545,-0.039510667,-0.15452194,0.45021605,0.84175265
B_task,-0.5841389,-0.48733917,0.35243618,0.92429733,0.6932912
B_task,0.7073426,1.6262609,-0.13604271,0.0712337,0.46508068
B_task,-3.4266586,0.30403876,-0.45066437,0.15620072,0.76086354
B_task,-1.8162785,-0.06598239,0.8559886,0.9728324,0.6175527
B_task,-0.3751788,-0.47379717,0.60479975,0.9132513,0.44133955
B_task,2.5806847,1.496686,0.007603526,0.14686805,0.30628926
B_task,2.9819043,-1.3868042,-0.15428668,0.97345924,0.15296
B_task,-0.101234436,0.29781148,-0.2716319,0.26545542,0.42007685
B_task,-1.6871681,-0.23023216,0.6532284,0.8921069,0.5503378
B_task,1.4195495,0.13078994,0.65764916,0.9047752,0.57372516
B_task,1.3514957,1.5887702,-0.19221109,0.023745794,0.59745836
B_task,1.3653312,0.5539947,-0.8709848,0.009711635,0.38269773
B_task,-0.9145055,0.37806785,-0.12470949,0.32699487,0.7188946
B_task,-2.1337233,-0.32792377,0.3482859,0.93117845,0.800369
B_task,-0.5321975,-0.15586367,0.6227956,0.7913437,0.47192845
B_task,-1.7616043,0.10674456,-0.19642693,0.38685098,0.80967313
B_task,-0.11231899,-1.3914204,-0.3338464,0.8580108,0.50504774
B_task,-1.0698571,0.326474,-0.20916975,0.30756184,0.7705083
B_task,-2.0981827,0.044767752,-0.33512717,0.3474174,0.79879034
B_task,-1.060688,0.07918447,-0.65472996,0.19047832,0.4967506
B_task,0.85274506,-0.9700609,0.28708315,0.9595511,0.32001913
B_task,0.25512123,-0.50501543,0.27464664,0.80363065,0.26665348
B_task,0.20856619,0.27435786,0.32042897,0.4624248,0.38631016
B_task,-0.27495956,0.55142194,-0.118624866,0.26427656,0.447034
B_task,-1.0964465,-0.10555623,0.6731888,0.9659796,0.7170133
B_task,1.9890938,-0.25522813,-0.1883595,0.39681998,0.33555973
B_task,-0.39023352,-0.10523328,-0.82423544,0.21070556,0.585361
B_task,-0.14214659,0.9691858,0.6702794,0.4246564,0.5830502
B_task,0.3027401,-1.5359538,-0.5529015,0.7191217,0.35811907
B_task,-3.8564415,-0.20684615,0.29389262,0.7706848,0.82512283
B_task,-0.45096445,1.6803653,0.025082171,0.10898555,0.5837938
B_task,-2.2992802,-0.8767056,0.07702565,0.9459308,0.6060248
B_task,2.0807848,-0.17661358,0.47290063,0.67457074,0.49905974
B_task,-1.3564205,0.39291453,-0.8288862,0.06249576,0.68742335
B_task,0.21429682,0.037658036,0.71131957,0.83743644,0.42129585
B_task,-3.7155561,-0.5198872,0.07542735,0.97190374,0.90479726
B_task,1.0804491,-0.3724496,0.53421223,0.83774763,0.24508426
B_task,0.41122437,0.37673414,-0.9614533,0.009784879,0.36784518
B_task,1.006999,-0.21176891,0.008271098,0.47308892,0.59328866
B_task,2.5378022,-0.6002238,0.0918867,0.5891738,0.21773013
B_task,0.07613325,-0.41393584,0.5545167,0.8879987,0.5015664
B_task,-0.04718733,0.115219116,0.2060718,0.50276047,0.5696538
B_task,1.2654142,1.5378734,-0.29393512,0.07732382,0.32753903
B_task,0.3146534,-1.1455114,0.18543655,0.9335255,0.4770791
B_task,-2.4064884,-0.7741397,0.36316967,0.9517358,0.6305288
B_task,1.455883,-1.1228323,-0.5975971,0.48616222,0.29941946
B_task,1.8456955,-0.10712263,-1.1211331,0.053442735,0.2790564
B_task,-1.835537,-1.083653,-0.16854095,0.8388907,0.4179107
B_task,-2.2136412,-0.9288923,-0.17173153,0.7416727,0.5930054
B_task,-1.4023943,1.0040194,1.2242912,0.9712341,0.72105503
B_task,1.4743896,0.648074,-0.6439626,0.0073136943,0.2194267
B_task,-1.8457232,-0.3975001,-0.23990774,0.43549445,0.48741472
B_task,0.69869566,-0.5559708,-0.71266323,0.2838024,0.4025371
B_task,1.7436914,1.2493556,-0.4101479,0.107705094,0.27280486
B_task,1.2957668,-0.21549381,0.43381953,0.7351346,0.31580022
B_task,-0.7006111,0.26553923,-0.19387853,0.34121493,0.7824871
B_task,0.22173929,-0.21920203,-1.2419368,0.03896914,0.43392503
B_task,-2.417817,0.2674372,-0.7579229,0.1336268,0.6801353
B_task,-3.7701998,-0.4822179,0.23013997,0.8060003,0.8034098
B_task,1.4466362,-0.4414104,0.08385289,0.605871,0.34462097
B_task,0.7387433,0.68822944,-0.29738736,0.21505062,0.311609
B_task,-3.2242384,-0.09320622,0.04355347,0.69604224,0.8423121
B_task,0.4142437,0.9060526,-0.51373756,0.1304048,0.4100726
B_task,-0.87558556,-0.72410125,-0.1804747,0.67318773,0.68817323
B_task,-3.0226555,0.22917497,0.36705065,0.65504026,0.7981118
B_task,-1.5723333,1.1479541,-0.2605651,0.0055257315,0.6932423
B_task,-0.38271284,-0.19924153,-0.0723083,0.5115155,0.7166352
B_task,-2.878767,-0.51348317,-0.0899359,0.72631544,0.8237446
B_task,-2.61228,-0.56206566,0.07608163,0.7585337,0.6244853
B_task,1.4034219,-0.32420418,0.32123744,0.7057083,0.49038702
B_task,-4.370901,-0.3464901,0.21667671,0.8850456,0.81582445
B_task,-2.8580656,-0.120832115,0.46082282,0.7562078,0.6987394
B_task,-1.2261696,-1.3548195,-0.24335355,0.9219899,0.5499577
B_task,-2.3723783,0.14068761,-0.011875153,0.414807,0.62148994
B_task,2.3794804,0.2666837,-1.0164732,0.034160987,0.23677069
B_task,0.10086107,0.1605837,-0.6423092,0.18100342,0.45891604
B_task,0.8497958,-0.058390453,-0.4738757,0.28778228,0.38634193
B_task,-1.2043948,1.1667755,-0.28788048,0.041791614,0.6531256
B_task,-2.2975788,0.017750442,-0.81372476,0.10815954,0.5527516
B_task,-0.9441652,0.04990831,0.25737274,0.5187791,0.48213395
B_task,1.4597807,1.2125716,0.17356896,0.2524894,0.6195229
B_task,2.049478,0.7195046,0.07998246,0.28553513,0.39615014
B_task,-0.6583266,-0.7553174,-0.057123363,0.7414695,0.59419936
B_task,0.22658539,-0.4955574,0.43390095,0.85467964,0.24697155
B_task,1.0014963,0.26866838,0.90694726,0.8620398,0.30573305
B_task,-0.63139725,0.09734213,-0.024828196,0.3706216,0.54886854
B_task,0.8103266,-1.2163105,-0.2423439,0.7096301,0.412004
B_task,-1.1107564,-0.6772665,0.20272082,0.85230464,0.5309402
B_task,-1.1126733,0.15860984,-0.8258086,0.15095754,0.6427971
B_task,-0.028823376,1.3273807,0.09060794,0.20055367,0.64635086
B_task,-0.7055888,0.041423857,0.5215181,0.6479603,0.6994537
B_task,-3.2072897,0.65678495,-0.14597332,0.26555035,0.85040224
B_task,1.0536461,1.5014225,0.16936547,0.19267716,0.37872523
B_task,2.0917792,0.24254629,0.1400029,0.3675202,0.23442794
B_task,-1.0008769,0.48323768,-0.7286331,0.015983246,0.8039685
B_task,-0.1491909,0.8619617,0.59255636,0.43831927,0.67605424
B_task,0.42023087,1.674526,-0.19625896,0.04726994,0.49165723
B_task,-2.5574026,0.62178576,-0.31892145,0.24471025,0.7754029
B_task,1.0416808,0.421031,-0.3686442,0.2175422,0.40836507
B_task,-0.8958559,-0.37351272,-0.5516657,0.32944524,0.5877273
B_task,-1.7147398,0.69691575,-0.53167075,0.12538996,0.65862393
B_task,-1.3644896,-0.37944818,-0.31949422,0.4711964,0.6624105
B_task,3.0144722,-0.39949366,0.34699583,0.6878566,0.15497519
B_task,1.4858203,0.12719128,0.030581534,0.33892894,0.25712794
B_task,-2.0284739,0.06346291,0.9364747,0.9271932,0.66051126
B_task,-0.11471796,0.6011069,0.92942905,0.8597669,0.64065677
B_task,1.745049,0.3449152,-0.049013615,0.30601513,0.4093759
B_task,1.015068,1.0613855,-0.5891138,0.038900405,0.479228
B_task,-0.3871398,-0.57674026,0.2087487,0.7681917,0.38991836
B_task,1.8077025,1.0937269,0.013289511,0.24001232,0.50146425
B_task,0.86152124,0.08583143,-0.19497913,0.33216104,0.45536333
B_task,-1.2251387,-0.11285891,0.18812895,0.5793352,0.7109178
B_task,-1.3845129,-0.9941418,-0.045008004,0.9988797,0.69499624
B_task,1.3676,0.2709815,-0.12807018,0.29967758,0.2705597
B_task,0.4197383,0.50667906,0.45866907,0.468523,0.59478706
B_task,-0.012013912,-0.37704355,0.24116766,0.6274509,0.52052766
B_task,-0.1153059,-0.7369743,0.104091704,0.6833724,0.5386093
B_task,-3.4111586,0.27469954,-0.49422687,0.21216619,0.74423677
B_task,-0.18913078,0.52826416,0.7088169,0.5953218,0.66297483
B_task,-0.5152402,-0.4063452,-0.009718299,0.5441064,0.7626096
B_task,1.7100801,-0.23371461,0.40473008,0.6585799,0.4254616
B_task,1.6951871,1.5152255,-0.0458923,0.11499698,0.25460953
B_task,1.0449166,0.15730634,-0.7938116,0.12629451,0.25521684
B_task,-2.8211412,-0.73262995,0.14308876,0.97552747,0.7100191
B_task,-0.2830348,-1.4173436,-0.3817143,0.8213016,0.49358064
B_task,-1.6075134,-0.54441464,0.22662055,0.8275573,0.62362903
B_task,-1.3564262,-1.1597663,-0.07602537,0.9341044,0.6925411
B_task,0.39000797,-1.0303423,0.22394538,0.96064776,0.29770154
B_task,2.9115853,-0.72224814,-0.33989298,0.39348754,0.17439495
B_task,1.9109187,-0.8022429,0.05866629,0.7540672,0.32776707
B_task,-0.39826775,-0.5027612,0.052004457,0.6416201,0.74257237
B_task,0.22320557,-0.8011693,-0.33015928,0.5598503,0.46859837
B_task,-4.34352,0.33817506,0.3774011,0.6793484,0.89615566
B_task,1.3464255,-0.8399202,-0.7726741,0.31943345,0.3534242
B_task,-1.0832691,-0.8811138,0.07597792,0.86217874,0.68900806
B_task,-0.24144316,-0.030300885,-0.1614902,0.40702233,0.59291947
B_task,2.0861416,1.3270272,-0.11821264,0.14817868,0.28217968
B_task,3.5375202,1.2441237,-0.4900752,0.010980851,0.19248363
B_task,-1.8759098,-0.30652958,0.11304617,0.6391893,0.6531747
B_task,1.6281376,0.9289355,0.0186795,0.2316317,0.45034626
B_task,-3.5902615,-0.05572371,0.43747795,0.95606554,0.8675615
B_task,-2.0855207,0.4183761,-0.45565027,0.19500446,0.641239
B_task,0.4831586,0.13218406,-0.24179202,0.3161794,0.37874103
B_task,-1.8649836,-0.0788921,0.5799074,0.9841317,0.7645395
B_task,2.5095181,-0.95580906,-0.41655263,0.5198546,0.20765233
B_task,-2.3991756,-0.42514887,0.60522556,0.9220246,0.5780333
B_task,0.8172474,-1.1441094,-0.2243846,0.7814377,0.3668001
B_task,1.3358793,1.0944682,-0.37132195,0.11896569,0.27521044
B_task,1.4391379,1.4536744,0.2649082,0.21598344,0.413726
B_task,-2.204914,-0.011557728,-0.2842465,0.38717756,0.8195152
B_task,1.2529364,-0.28169,0.7022412,0.88095623,0.362475
B_task,-3.599887,0.49495143,0.1193127,0.33398828,0.88442594
B_task,0.038717747,-0.019854054,0.08272225,0.46308205,0.50723314
B_task,-1.2170796,-0.46422917,-0.29736838,0.4807655,0.41780952
B_task,1.2635789,0.30829042,0.014665186,0.32475525,0.25335264
B_task,-0.13882637,-0.12846723,0.46890247,0.78648525,0.58425766
B_task,1.3912563,1.1337695,-0.4957984,0.05482673,0.432398
B_task,1.8640532,0.76232153,-0.16833061,0.22591016,0.18440482
B_task,0.278852,-1.6595858,-0.48190627,0.8250852,0.31125575
B_task,-0.40989637,-0.7170547,-0.20914179,0.6163417,0.62749404
B_task,3.8928905,-0.73775756,-0.10557872,0.51182485,0.19750857
B_task,3.1318629,0.0023727566,-0.048372447,0.36950797,0.1704851
B_task,-1.8108807,0.61340374,-0.6204123,0.13013957,0.609233
B_task,-1.0427074,-0.4219966,-0.27725947,0.4567843,0.7339469
B_task,1.021668,0.18132344,0.91668344,0.98709446,0.5835793
B_task,-1.6415949,-0.6712533,-0.014061809,0.5950885,0.46078306
B_task,0.43401337,-0.40516022,0.17093277,0.57657933,0.2613765
B_task,2.121276,-0.20532519,0.9333327,0.99011856,0.14012064
B_task,3.7028625,-1.2531452,-0.058248162,0.8854034,0.1174964
B_task,2.021112,-1.0555584,0.3451655,0.99919933,0.2237227
B_task,-1.7822762,-0.46287763,0.22720647,0.95363337,0.7969402
B_task,-2.0440454,-0.14125949,0.3603691,0.66749686,0.67593884
B_task,-0.8044548,0.4120468,-0.13074666,0.3053122,0.6646433
B_task,-1.4095278,-0.55141187,0.03385222,0.6281432,0.64761645
B_task,-0.15969849,-0.34364724,-0.4722875,0.34820983,0.48469955
B_task,1.0437727,-0.95399636,0.14476115,0.81076956,0.24772942
B_task,0.83201885,1.864822,0.114032805,0.13730046,0.5555042
B_task,-0.9253683,-0.3889972,-0.27533364,0.46254632,0.43490693
B_task,-2.3226442,-0.12070331,0.57959735,0.840776,0.61112946
B_task,1.3071012,0.21317539,0.30989265,0.4545121,0.5966322
B_task,0.8088865,-0.13114819,0.3208604,0.60101783,0.52491045
B_task,-0.11759853,1.5177,-0.0783723,0.09828294,0.467521
B_task,3.3914113,0.74354345,0.13676238,0.285105,0.25929618
B_task,-0.9709902,-0.87511605,0.19150287,0.95448524,0.6900542
B_task,-1.8252859,-0.7716906,-0.060618043,0.65693957,0.5212983
B_task,1.4277687,0.27304766,0.266564,0.36493918,0.3904122
B_task,-1.3917274,0.13953146,0.3199978,0.51688117,0.64099205
B_task,-1.523674,-0.9312081,-0.18100542,0.7748686,0.6786471
B_task,-1.8699312,-0.681558,0.0047900677,0.78747034,0.5580426
