encoder,task_axis,distractor_axis,residual_axis,task,brightness
A_recon,0.13680891767484768,-0.784561385015896,-1.009201748966777,0.630317747592926,0.3218231201171875
A_recon,-0.3862402490447691,0.5417424444594326,-1.0603408827500982,0.3626968562602997,0.6335188150405884
A_recon,1.0219185094187682,0.8683001497843962,-0.9775216359045908,0.7607887983322144,0.6018191576004028
A_recon,-1.32864745255043,-1.1064221910071745,0.4669639351870587,0.026484549045562744,0.361030250787735
A_recon,-0.10008799354578642,0.7789001210941455,-1.1307945314792403,0.4468129575252533,0.6708451509475708
A_recon,-0.23134373966375812,0.9648342994853404,-0.1624915389464622,0.3718545734882355,0.7182301878929138
A_recon,0.06777541897719626,-0.1582981527855178,0.9030798170942976,0.47707399725914,0.46777743101119995
A_recon,-1.085582172345896,0.298585748186447,0.10374968297670407,0.12762068212032318,0.6431340575218201
A_recon,-1.3999776319269142,-1.1121265509499534,1.8361667696005253,0.22250686585903168,0.36477503180503845
A_recon,0.19807967796309897,-0.8386095293846114,0.7414201452331901,0.5620515942573547,0.30888932943344116
A_recon,-0.4226649292942403,-0.5149522929605758,-0.9536836281497819,0.38776910305023193,0.42280465364456177
A_recon,1.2104920460241855,1.1096976184606733,0.181762793001437,0.7916561961174011,0.6390485167503357
A_recon,0.338125754128591,-0.911058855535693,1.2421967363195152,0.6051365733146667,0.29478710889816284
A_recon,0.9789684719172078,1.4364180224389307,-1.4533669325577587,0.8612666726112366,0.7253917455673218
A_recon,1.0360132689122923,-1.0908077876176439,1.1694295582893832,0.73236083984375,0.21162351965904236
A_recon,0.2633817155952063,-0.711045151608872,1.2968972107935997,0.6018234491348267,0.3323904275894165
A_recon,-0.9272598421148355,-2.0285738739882366,1.415000540005721,0.2876155972480774,0.1493070423603058
A_recon,0.7843382954030025,0.07994477950174654,-1.3843122793268092,0.7827604413032532,0.47207969427108765
A_recon,-0.803232509528379,0.3725570322933226,-0.7731486677219389,0.25126758217811584,0.6290386915206909
A_recon,-1.1013397657730193,0.5249846387238527,-0.666323961840954,0.07521111518144608,0.6751724481582642
A_recon,0.9158810153537221,1.6317164282271734,-0.9265374806153245,0.9628645777702332,0.783273458480835
A_recon,0.09607171681091227,-1.240265572097855,0.6346143012052148,0.5400112271308899,0.2374391108751297
A_recon,1.1596130627836352,-0.5991625631044132,-0.2347518145645209,0.7738943099975586,0.3069266378879547
A_recon,0.0933292101225427,0.5911635318674162,-1.4346099360908713,0.5292227864265442,0.6220069527626038
A_recon,0.2418398617564241,-0.0708101101464589,-0.6815934667732308,0.6115797162055969,0.4667666554450989
A_recon,-1.5674334609267098,-1.312403179956226,1.082100281337206,0.033892251551151276,0.3407399654388428
A_recon,-1.0945387616565883,-0.8207205967714677,-0.4305071428434017,0.18679368495941162,0.4006025791168213
A_recon,0.28332266646432314,0.715457305499525,-1.100061308733041,0.6746894121170044,0.6393812298774719
A_recon,0.1343143363003309,-0.44668099992158533,-0.7802901934746638,0.5705646276473999,0.4006510078907013
A_recon,-1.3568874933132118,0.040980220814590636,0.36061122791238326,0.1585550308227539,0.5869501233100891
A_recon,1.2823028610630265,1.0738178104775171,1.0195927690536486,0.952029287815094,0.634986937046051
A_recon,-1.196548599429062,-0.030626741052957023,-0.11596610251855448,0.15435363352298737,0.5652683973312378
A_recon,0.1379931867677142,-0.48730336421723125,-0.13286299297709764,0.510303258895874,0.39112773537635803
