seed,model,subset,horizon,n,mae_px,mae_px_lo,mae_px_hi,rmse_px,r2
1,B_task_only,bounce,4,261,0.6358237266540527,0.5840866565704346,0.6905800700187683,0.7679434418678284,0.982883632183075
1,B_task_only,bounce,5,261,0.6834288835525513,0.6286205053329468,0.737560510635376,0.8201791644096375,0.9806628227233887
1,B_task_only,bounce,6,261,0.7635095715522766,0.7026091814041138,0.825084924697876,0.9118128418922424,0.9757360219955444
1,B_task_only,bounce,7,261,0.874901294708252,0.8084483742713928,0.945837140083313,1.0392717123031616,0.967164933681488
1,B_task_only,bounce,8,261,1.010988712310791,0.9400169849395752,1.0836994647979736,1.187720537185669,0.9536864161491394
1,B_task_only,bounce,9,261,1.1493829488754272,1.0585249662399292,1.2371325492858887,1.3637522459030151,0.9312648177146912
1,B_task_only,bounce,10,261,1.2671273946762085,1.1681716442108154,1.3712852001190186,1.535344123840332,0.8959800004959106
1,baseline_constant,all,1,500,0.5679717659950256,0.5498685240745544,0.5858402252197266,0.6013529896736145,0.9783931970596313
1,baseline_constant,all,2,500,1.1048725843429565,1.0707186460494995,1.1387336254119873,1.1730225086212158,0.925747275352478
1,baseline_constant,all,3,500,1.608001947402954,1.5588868856430054,1.6603246927261353,1.710343837738037,0.8537397980690002
1,baseline_constant,all,4,500,2.0546109676361084,1.985024333000183,2.1256449222564697,2.2145192623138428,0.7673148512840271
1,baseline_constant,all,5,500,2.4769186973571777,2.3770439624786377,2.5669479370117188,2.696481466293335,0.6675437688827515
1,baseline_constant,all,6,500,2.877042531967163,2.7695443630218506,2.9981236457824707,3.156914710998535,0.556690514087677
1,baseline_constant,all,7,500,3.257371187210083,3.13531756401062,3.3832874298095703,3.587345600128174,0.4383160471916199
1,baseline_constant,all,8,500,3.6060779094696045,3.4606668949127197,3.746002674102783,3.9759297370910645,0.31464093923568726
