seed,model,horizon,mse,r2,pred_spread_ratio
2,hold_current,11,0.37320050597190857,0.655104398727417,0.9060576558113098
2,hold_current,12,0.42330095171928406,0.6145519018173218,0.899376392364502
2,hold_current,13,0.4739675521850586,0.5745326280593872,0.8929804563522339
2,hold_current,14,0.5244113206863403,0.5355902910232544,0.8869471549987793
2,hold_current,15,0.5741565823554993,0.4980454444885254,0.8812521696090698
2,colourblind_true,0,0.5813466310501099,0.3455614447593689,0.570983350276947
2,colourblind_true,1,0.5970739126205444,0.341621458530426,0.5682568550109863
2,colourblind_true,2,0.6128336191177368,0.3374558091163635,0.5655105113983154
2,colourblind_true,3,0.6286402344703674,0.3334439992904663,0.5627132058143616
2,colourblind_true,4,0.6444302797317505,0.3295430541038513,0.5599349141120911
2,colourblind_true,5,0.6602633595466614,0.32561367750167847,0.5572057366371155
2,colourblind_true,6,0.676159143447876,0.3219131827354431,0.5545056462287903
2,colourblind_true,7,0.6918206810951233,0.3184013366699219,0.5519199967384338
2,colourblind_true,8,0.7072035670280457,0.31482189893722534,0.5495193004608154
2,colourblind_true,9,0.722474992275238,0.31133270263671875,0.5473118424415588
2,colourblind_true,10,0.7375820875167847,0.30793052911758423,0.5453256964683533
2,colourblind_true,11,0.7525526881217957,0.3045237064361572,0.5435681939125061
2,colourblind_true,12,0.7672953605651855,0.30131852626800537,0.5420573353767395
2,colourblind_true,13,0.7816410064697266,0.298342764377594,0.540784478187561
2,colourblind_true,14,0.7955247759819031,0.2954968214035034,0.5397394299507141
2,colourblind_true,15,0.8088157176971436,0.29289543628692627,0.5389066934585571
