seed,model,subset,horizon,n,err_px,median_px
2,A_recon,no_bounce,2,227,0.8113575577735901,0.8155927658081055
2,A_recon,no_bounce,3,227,0.8629043102264404,0.8454229831695557
2,A_recon,no_bounce,4,227,0.9280551075935364,0.8708206415176392
2,A_recon,no_bounce,5,227,1.0190365314483643,0.973429799079895
2,A_recon,no_bounce,6,227,1.1135841608047485,0.9805180430412292
2,A_recon,no_bounce,7,227,1.215763807296753,1.0750070810317993
2,A_recon,no_bounce,8,227,1.3495066165924072,1.2489848136901855
2,A_recon,no_bounce,9,227,1.4596277475357056,1.3556926250457764
2,A_recon,no_bounce,10,227,1.5698145627975464,1.4623908996582031
2,A_recon,no_bounce,11,227,1.6861317157745361,1.5490694046020508
2,A_recon,no_bounce,12,227,1.809830904006958,1.714735507965088
2,A_recon,no_bounce,13,227,1.9040759801864624,1.7481045722961426
2,A_recon,no_bounce,14,227,2.029421806335449,1.8827491998672485
2,A_recon,no_bounce,15,227,2.1410863399505615,1.9731019735336304
2,A_recon,no_bounce,16,227,2.244229555130005,2.0604825019836426
2,A_recon,no_bounce,17,227,2.365244150161743,2.156503677368164
2,A_recon,no_bounce,18,227,2.469552516937256,2.3443551063537598
2,A_recon,no_bounce,19,227,2.5847480297088623,2.4500062465667725
2,A_recon,no_bounce,20,227,2.6950016021728516,2.5792810916900635
2,A_recon,no_bounce,21,227,2.7822964191436768,2.5670013427734375
2,A_recon,no_bounce,22,227,2.856816053390503,2.6535611152648926
2,A_recon,no_bounce,23,227,2.932494640350342,2.6507372856140137
2,A_recon,no_bounce,24,227,3.039032459259033,2.812044143676758
2,A_recon,no_bounce,25,227,3.1968724727630615,2.9959516525268555
2,A_recon,bounce,1,1273,0.8196182250976562,0.7708974480628967
2,A_recon,bounce,2,1273,0.8421561121940613,0.7704288959503174
2,A_recon,bounce,3,1273,0.9025605320930481,0.8259620070457458
2,A_recon,bounce,4,1273,0.9787865877151489,0.901512086391449
2,A_recon,bounce,5,1273,1.0706535577774048,0.9891053438186646
2,A_recon,bounce,6,1273,1.1623435020446777,1.0892772674560547
2,A_recon,bounce,7,1273,1.2562429904937744,1.1750445365905762
2,A_recon,bounce,8,1273,1.3355563879013062,1.267351508140564
2,A_recon,bounce,9,1273,1.4239336252212524,1.3343243598937988
2,A_recon,bounce,10,1273,1.5182292461395264,1.4011313915252686
2,A_recon,bounce,11,1273,1.6147581338882446,1.5101914405822754
2,A_recon,bounce,12,1273,1.7057671546936035,1.6033453941345215
2,A_recon,bounce,13,1273,1.7974313497543335,1.6661218404769897
2,A_recon,bounce,14,1273,1.8884645700454712,1.770429015159607
2,A_recon,bounce,15,1273,1.9842933416366577,1.830311894416809
2,A_recon,bounce,16,1273,2.0949320793151855,1.926208257675171
2,A_recon,bounce,17,1273,2.213843822479248,2.053117513656616
2,A_recon,bounce,18,1273,2.330205202102661,2.165436267852783
2,A_recon,bounce,19,1273,2.4390687942504883,2.261235475540161
2,A_recon,bounce,20,1273,2.5522823333740234,2.374410390853882
2,A_recon,bounce,21,1273,2.6706597805023193,2.5148260593414307
2,A_recon,bounce,22,1273,2.789067506790161,2.6163811683654785
2,A_recon,bounce,23,1273,2.893503189086914,2.6973953247070312
2,A_recon,bounce,24,1273,3.0095934867858887,2.829529047012329
2,A_recon,bounce,25,1273,3.1054654121398926,2.9259166717529297
2,B_task,all,1,1500,1.0201317071914673,0.9368329644203186
2,B_task,all,2,1500,0.9744178056716919,0.8923870921134949
2,B_task,all,3,1500,0.9768953323364258,0.8848420977592468
2,B_task,all,4,1500,1.0155456066131592,0.9123105406761169
2,B_task,all,5,1500,1.0793761014938354,0.9786563515663147
2,B_task,all,6,1500,1.1553447246551514,1.032224178314209
2,B_task,all,7,1500,1.2408344745635986,1.1147536039352417
2,B_task,all,8,1500,1.3272267580032349,1.2046352624893188
2,B_task,all,9,1500,1.424548864364624,1.2855923175811768
2,B_task,all,10,1500,1.5149781703948975,1.358209252357483
2,B_task,all,11,1500,1.5985000133514404,1.4478375911712646
2,B_task,all,12,1500,1.689054250717163,1.5536316633224487
2,B_task,all,13,1500,1.781815767288208,1.6264252662658691
2,B_task,all,14,1500,1.8844859600067139,1.7317527532577515
2,B_task,all,15,1500,1.9943046569824219,1.8406505584716797
2,B_task,all,16,1500,2.1055243015289307,1.919694185256958
2,B_task,all,17,1500,2.214996814727783,1.9800015687942505
2,B_task,all,18,1500,2.329472064971924,2.116778612136841
2,B_task,all,19,1500,2.439547061920166,2.2082295417785645
2,B_task,all,20,1500,2.5602598190307617,2.3399696350097656
2,B_task,all,21,1500,2.683222770690918,2.4125242233276367
2,B_task,all,22,1500,2.8017444610595703,2.504631996154785
2,B_task,all,23,1500,2.9205026626586914,2.6288516521453857
2,B_task,all,24,1500,3.054574966430664,2.752960681915283
2,B_task,all,25,1500,3.1853256225585938,2.926104784011841
2,B_task,no_bounce,1,227,0.960503101348877,0.843120813369751
2,B_task,no_bounce,2,227,0.9409337043762207,0.8455519080162048
2,B_task,no_bounce,3,227,0.957101583480835,0.8909386396408081
2,B_task,no_bounce,4,227,0.9759348034858704,0.8854625821113586
2,B_task,no_bounce,5,227,1.0086191892623901,0.8906620144844055
2,B_task,no_bounce,6,227,1.0464931726455688,0.9321014881134033
2,B_task,no_bounce,7,227,1.128090739250183,0.962059736251831
2,B_task,no_bounce,8,227,1.2196117639541626,1.0982102155685425
2,B_task,no_bounce,9,227,1.310774326324463,1.1913113594055176
2,B_task,no_bounce,10,227,1.405764102935791,1.2890608310699463
2,B_task,no_bounce,11,227,1.5036978721618652,1.3658627271652222
2,B_task,no_bounce,12,227,1.6211299896240234,1.4670571088790894
2,B_task,no_bounce,13,227,1.7229896783828735,1.5696476697921753
2,B_task,no_bounce,14,227,1.8457281589508057,1.6886093616485596
2,B_task,no_bounce,15,227,1.978411078453064,1.8113627433776855
2,B_task,no_bounce,16,227,2.081777811050415,1.9073177576065063
2,B_task,no_bounce,17,227,2.19943904876709,1.9745558500289917
2,B_task,no_bounce,18,227,2.300933361053467,2.0979952812194824
2,B_task,no_bounce,19,227,2.4257607460021973,2.2247791290283203
2,B_task,no_bounce,20,227,2.5500547885894775,2.2782576084136963
2,B_task,no_bounce,21,227,2.6356639862060547,2.347022533416748
2,B_task,no_bounce,22,227,2.69083571434021,2.4293949604034424
2,B_task,no_bounce,23,227,2.752525806427002,2.5343518257141113
2,B_task,no_bounce,24,227,2.8589730262756348,2.5134572982788086
2,B_task,no_bounce,25,227,3.0300657749176025,2.6771798133850098
2,B_task,bounce,1,1273,1.0307645797729492,0.9528392553329468
2,B_task,bounce,2,1273,0.9803885817527771,0.9021177887916565
2,B_task,bounce,3,1273,0.9804250001907349,0.8812819123268127
2,B_task,bounce,4,1273,1.0226088762283325,0.9152327179908752
2,B_task,bounce,5,1273,1.0919935703277588,0.9963283538818359
2,B_task,bounce,6,1273,1.1747549772262573,1.0536788702011108
2,B_task,bounce,7,1273,1.2609388828277588,1.1343979835510254
2,B_task,bounce,8,1273,1.3464165925979614,1.2192983627319336
2,B_task,bounce,9,1273,1.4448368549346924,1.3187100887298584
2,B_task,bounce,10,1273,1.534453272819519,1.3779029846191406
2,B_task,bounce,11,1273,1.6154050827026367,1.4790271520614624
2,B_task,bounce,12,1273,1.7011665105819702,1.5732009410858154
2,B_task,bounce,13,1273,1.792305588722229,1.6362091302871704
2,B_task,bounce,14,1273,1.8913971185684204,1.732603669166565
2,B_task,bounce,15,1273,1.9971387386322021,1.8416228294372559
2,B_task,bounce,16,1273,2.1097586154937744,1.9301947355270386
2,B_task,bounce,17,1273,2.21777081489563,1.9806796312332153
2,B_task,bounce,18,1273,2.3345608711242676,2.123121500015259
2,B_task,bounce,19,1273,2.442005157470703,2.2036631107330322
2,B_task,bounce,20,1273,2.562079668045044,2.347729444503784
2,B_task,bounce,21,1273,2.6917030811309814,2.4418115615844727
2,B_task,bounce,22,1273,2.821521759033203,2.5108847618103027
2,B_task,bounce,23,1273,2.950455665588379,2.6528356075286865
2,B_task,bounce,24,1273,3.0894548892974854,2.7844974994659424
2,B_task,bounce,25,1273,3.2130115032196045,2.9670069217681885
2,C_scene,all,1,1500,1.166765809059143,1.1240692138671875
2,C_scene,all,2,1500,1.1505237817764282,1.0761040449142456
2,C_scene,all,3,1500,1.1882461309432983,1.085912823677063
2,C_scene,all,4,1500,1.249953269958496,1.1388378143310547
2,C_scene,all,5,1500,1.334315538406372,1.22187077999115
2,C_scene,all,6,1500,1.418431043624878,1.287381649017334
2,C_scene,all,7,1500,1.5158382654190063,1.3847579956054688
2,C_scene,all,8,1500,1.601632833480835,1.4521934986114502
2,C_scene,all,9,1500,1.6945894956588745,1.525620460510254
2,C_scene,all,10,1500,1.802196741104126,1.633982539176941
2,C_scene,all,11,1500,1.904771327972412,1.7461588382720947
2,C_scene,all,12,1500,2.0046093463897705,1.8390564918518066
2,C_scene,all,13,1500,2.106342077255249,1.8913438320159912
2,C_scene,all,14,1500,2.209972858428955,2.0164241790771484
2,C_scene,all,15,1500,2.3135836124420166,2.1187353134155273
2,C_scene,all,16,1500,2.4190030097961426,2.2428674697875977
2,C_scene,all,17,1500,2.5241010189056396,2.3310415744781494
2,C_scene,all,18,1500,2.634230852127075,2.4118423461914062
2,C_scene,all,19,1500,2.734783887863159,2.483428478240967
2,C_scene,all,20,1500,2.8493120670318604,2.5999879837036133
2,C_scene,all,21,1500,2.969697952270508,2.685495376586914
2,C_scene,all,22,1500,3.0883138179779053,2.8044686317443848
2,C_scene,all,23,1500,3.1991608142852783,2.936678409576416
2,C_scene,all,24,1500,3.3243825435638428,3.0560431480407715
2,C_scene,all,25,1500,3.445173740386963,3.129237174987793
2,C_scene,no_bounce,1,227,1.134665846824646,1.1607227325439453
2,C_scene,no_bounce,2,227,1.1783207654953003,1.1143947839736938
2,C_scene,no_bounce,3,227,1.2331300973892212,1.1604502201080322
2,C_scene,no_bounce,4,227,1.320149302482605,1.2584552764892578
2,C_scene,no_bounce,5,227,1.3988293409347534,1.3347938060760498
2,C_scene,no_bounce,6,227,1.482871413230896,1.501254677772522
2,C_scene,no_bounce,7,227,1.5784449577331543,1.4697229862213135
2,C_scene,no_bounce,8,227,1.687801718711853,1.5026620626449585
2,C_scene,no_bounce,9,227,1.7897402048110962,1.6281750202178955
2,C_scene,no_bounce,10,227,1.8986009359359741,1.693042278289795
2,C_scene,no_bounce,11,227,2.0209944248199463,1.8169901371002197
2,C_scene,no_bounce,12,227,2.138890027999878,1.9338781833648682
2,C_scene,no_bounce,13,227,2.23876953125,2.0316131114959717
2,C_scene,no_bounce,14,227,2.3576300144195557,2.0751333236694336
2,C_scene,no_bounce,15,227,2.4825692176818848,2.1866455078125
2,C_scene,no_bounce,16,227,2.5956122875213623,2.3039803504943848
2,C_scene,no_bounce,17,227,2.7228078842163086,2.427443742752075
2,C_scene,no_bounce,18,227,2.820568561553955,2.510716438293457
2,C_scene,no_bounce,19,227,2.9340298175811768,2.643914222717285
2,C_scene,no_bounce,20,227,3.0467517375946045,2.648510456085205
2,C_scene,no_bounce,21,227,3.1261117458343506,2.739569902420044
2,C_scene,no_bounce,22,227,3.203669548034668,2.7513391971588135
2,C_scene,no_bounce,23,227,3.2686429023742676,2.937502861022949
2,C_scene,no_bounce,24,227,3.356248378753662,3.05385160446167
2,C_scene,no_bounce,25,227,3.47452449798584,3.0756101608276367
2,C_scene,bounce,1,1273,1.172489881515503,1.1207536458969116
2,C_scene,bounce,2,1273,1.1455669403076172,1.0691431760787964
2,C_scene,bounce,3,1273,1.1802424192428589,1.0699478387832642
2,C_scene,bounce,4,1273,1.2374359369277954,1.1271998882293701
2,C_scene,bounce,5,1273,1.3228116035461426,1.2094202041625977
2,C_scene,bounce,6,1273,1.40693998336792,1.2628507614135742
2,C_scene,bounce,7,1273,1.5046743154525757,1.374796748161316
2,C_scene,bounce,8,1273,1.5862674713134766,1.441062569618225
2,C_scene,bounce,9,1273,1.6776223182678223,1.515485405921936
2,C_scene,bounce,10,1273,1.785006046295166,1.6300910711288452
2,C_scene,bounce,11,1273,1.8840466737747192,1.7328497171401978
2,C_scene,bounce,12,1273,1.980664610862732,1.8217999935150146
2,C_scene,bounce,13,1273,2.0827279090881348,1.8786810636520386
2,C_scene,bounce,14,1273,2.183642864227295,2.010972023010254
2,C_scene,bounce,15,1273,2.283450126647949,2.097778081893921
2,C_scene,bounce,16,1273,2.387510299682617,2.2368175983428955
2,C_scene,bounce,17,1273,2.4886674880981445,2.313234329223633
2,C_scene,bounce,18,1273,2.6010031700134277,2.3857297897338867
2,C_scene,bounce,19,1273,2.6992545127868652,2.4544358253479004
2,C_scene,bounce,20,1273,2.8141050338745117,2.572483539581299
2,C_scene,bounce,21,1273,2.9418063163757324,2.6798057556152344
2,C_scene,bounce,22,1273,3.0677435398101807,2.8142127990722656
2,C_scene,bounce,23,1273,3.1867709159851074,2.935853958129883
2,C_scene,bounce,24,1273,3.3187003135681152,3.061675548553467
2,C_scene,bounce,25,1273,3.4399402141571045,3.131582498550415
2,D_latent,all,1,1500,16.758712768554688,17.46343994140625
2,D_latent,all,2,1500,17.22635841369629,17.986785888671875
2,D_latent,all,3,1500,17.655550003051758,18.381494522094727
2,D_latent,all,4,1500,18.04098892211914,18.923341751098633
2,D_latent,all,5,1500,18.345596313476562,19.205509185791016
2,D_latent,all,6,1500,18.577945709228516,19.369529724121094
2,D_latent,all,7,1500,18.76868438720703,19.39179229736328
2,D_latent,all,8,1500,18.88836669921875,19.624767303466797
2,D_latent,all,9,1500,18.951181411743164,19.67879867553711
2,D_latent,all,10,1500,18.98041343688965,19.752147674560547
2,D_latent,all,11,1500,18.98456573486328,19.743080139160156
2,D_latent,all,12,1500,18.968669891357422,19.743473052978516
2,D_latent,all,13,1500,18.92926025390625,19.742847442626953
2,D_latent,all,14,1500,18.859283447265625,19.67751693725586
2,D_latent,all,15,1500,18.778717041015625,19.536067962646484
2,D_latent,all,16,1500,18.690364837646484,19.339073181152344
2,D_latent,all,17,1500,18.60466957092285,19.3339786529541
2,D_latent,all,18,1500,18.51866340637207,19.342144012451172
2,D_latent,all,19,1500,18.4502010345459,19.13823699951172
2,D_latent,all,20,1500,18.396728515625,19.092588424682617
2,D_latent,all,21,1500,18.358041763305664,18.98455810546875
2,D_latent,all,22,1500,18.325944900512695,18.94618797302246
2,D_latent,all,23,1500,18.295530319213867,19.02153778076172
2,D_latent,all,24,1500,18.280160903930664,18.9565372467041
2,D_latent,all,25,1500,18.260343551635742,19.00291633605957
2,D_latent,no_bounce,1,227,12.810821533203125,11.213007926940918
2,D_latent,no_bounce,2,227,12.216940879821777,11.108670234680176
2,D_latent,no_bounce,3,227,11.684245109558105,10.635756492614746
2,D_latent,no_bounce,4,227,11.233650207519531,10.613300323486328
2,D_latent,no_bounce,5,227,10.865408897399902,10.526959419250488
2,D_latent,no_bounce,6,227,10.561749458312988,10.454057693481445
2,D_latent,no_bounce,7,227,10.367987632751465,10.04136848449707
2,D_latent,no_bounce,8,227,10.233688354492188,10.208048820495605
2,D_latent,no_bounce,9,227,10.191985130310059,10.197907447814941
2,D_latent,no_bounce,10,227,10.20011043548584,10.174566268920898
2,D_latent,no_bounce,11,227,10.296316146850586,10.433920860290527
2,D_latent,no_bounce,12,227,10.500090599060059,10.719301223754883
2,D_latent,no_bounce,13,227,10.797554969787598,11.0746488571167
2,D_latent,no_bounce,14,227,11.242379188537598,11.471942901611328
2,D_latent,no_bounce,15,227,11.780948638916016,12.165925025939941
2,D_latent,no_bounce,16,227,12.403477668762207,12.677026748657227
2,D_latent,no_bounce,17,227,13.079833984375,13.327878952026367
2,D_latent,no_bounce,18,227,13.809040069580078,14.100759506225586
2,D_latent,no_bounce,19,227,14.618313789367676,15.24555778503418
2,D_latent,no_bounce,20,227,15.462224006652832,16.133647918701172
2,D_latent,no_bounce,21,227,16.325180053710938,17.08698081970215
2,D_latent,no_bounce,22,227,17.226240158081055,18.062829971313477
2,D_latent,no_bounce,23,227,18.135793685913086,18.81004524230957
2,D_latent,no_bounce,24,227,19.081340789794922,19.731679916381836
2,D_latent,no_bounce,25,227,20.045757293701172,20.723716735839844
2,D_latent,bounce,1,1273,17.462697982788086,18.033937454223633
2,D_latent,bounce,2,1273,18.119630813598633,18.800493240356445
2,D_latent,bounce,3,1273,18.720346450805664,19.344928741455078
2,D_latent,bounce,4,1273,19.254867553710938,19.99533462524414
2,D_latent,bounce,5,1273,19.679454803466797,20.45814323425293
2,D_latent,bounce,6,1273,20.00738525390625,20.66288948059082
2,D_latent,bounce,7,1273,20.266687393188477,20.76749610900879
2,D_latent,bounce,8,1273,20.431659698486328,20.745655059814453
2,D_latent,bounce,9,1273,20.513111114501953,20.74972915649414
2,D_latent,bounce,10,1273,20.546104431152344,20.944610595703125
2,D_latent,bounce,11,1273,20.533845901489258,21.036470413208008
2,D_latent,bounce,12,1273,20.478778839111328,20.90705108642578
2,D_latent,bounce,13,1273,20.37929916381836,20.89150047302246
2,D_latent,bounce,14,1273,20.21752166748047,20.868913650512695
2,D_latent,bounce,15,1273,20.026552200317383,20.733322143554688
2,D_latent,bounce,16,1273,19.81143569946289,20.720542907714844
2,D_latent,bounce,17,1273,19.589853286743164,20.552207946777344
2,D_latent,bounce,18,1273,19.35848045349121,20.21225357055664
2,D_latent,bounce,19,1273,19.13349723815918,20.02041244506836
2,D_latent,bounce,20,1273,18.92000389099121,19.932453155517578
2,D_latent,bounce,21,1273,18.720539093017578,19.658538818359375
2,D_latent,bounce,22,1273,18.522043228149414,19.23943519592285
2,D_latent,bounce,23,1273,18.324016571044922,19.027084350585938
2,D_latent,bounce,24,1273,18.13729476928711,18.827274322509766
2,D_latent,bounce,25,1273,17.941972732543945,18.522594451904297
2,baseline_hold,all,1,1500,1.3728842735290527,1.3633556365966797
2,baseline_hold,all,2,1500,2.701704978942871,2.6637609004974365
2,baseline_hold,all,3,1500,3.994053602218628,3.937523365020752
2,baseline_hold,all,4,1500,5.22918701171875,5.194368362426758
2,baseline_hold,all,5,1500,6.393178462982178,6.271900177001953
2,baseline_hold,all,6,1500,7.493191242218018,7.362241744995117
2,baseline_hold,all,7,1500,8.545413970947266,8.428443908691406
2,baseline_hold,all,8,1500,9.552289009094238,9.512388229370117
2,baseline_hold,all,9,1500,10.498238563537598,10.428266525268555
2,baseline_hold,all,10,1500,11.429758071899414,11.284939765930176
2,baseline_hold,all,11,1500,12.331664085388184,11.994970321655273
2,baseline_hold,all,12,1500,13.215139389038086,12.989883422851562
2,baseline_hold,all,13,1500,14.04191780090332,13.695117950439453
2,baseline_hold,all,14,1500,14.823212623596191,14.349617004394531
2,baseline_hold,all,15,1500,15.570075988769531,15.015802383422852
2,baseline_hold,all,16,1500,16.30869483947754,15.703462600708008
2,baseline_hold,all,17,1500,17.03254508972168,16.366653442382812
2,baseline_hold,all,18,1500,17.734628677368164,17.038257598876953
2,baseline_hold,all,19,1500,18.413684844970703,17.629276275634766
2,baseline_hold,all,20,1500,19.0905818939209,18.11606216430664
2,baseline_hold,all,21,1500,19.754314422607422,18.783889770507812
2,baseline_hold,all,22,1500,20.393131256103516,19.367053985595703
2,baseline_hold,all,23,1500,21.012611389160156,19.91581153869629
2,baseline_hold,all,24,1500,21.62516212463379,20.552879333496094
2,baseline_hold,all,25,1500,22.208620071411133,21.246212005615234
2,baseline_hold,no_bounce,1,227,1.0985198020935059,1.0474945306777954
2,baseline_hold,no_bounce,2,227,2.2129290103912354,2.046535015106201
2,baseline_hold,no_bounce,3,227,3.2977306842803955,2.9953341484069824
2,baseline_hold,no_bounce,4,227,4.389986991882324,4.037354946136475
2,baseline_hold,no_bounce,5,227,5.498586177825928,5.0546159744262695
2,baseline_hold,no_bounce,6,227,6.605147838592529,6.107529640197754
2,baseline_hold,no_bounce,7,227,7.687849521636963,7.110507965087891
2,baseline_hold,no_bounce,8,227,8.79188060760498,8.127406120300293
2,baseline_hold,no_bounce,9,227,9.883191108703613,9.104842185974121
2,baseline_hold,no_bounce,10,227,10.967317581176758,10.106976509094238
2,baseline_hold,no_bounce,11,227,12.042811393737793,11.145174026489258
2,baseline_hold,no_bounce,12,227,13.145780563354492,12.114737510681152
2,baseline_hold,no_bounce,13,227,14.20213508605957,13.038700103759766
2,baseline_hold,no_bounce,14,227,15.289480209350586,13.955503463745117
2,baseline_hold,no_bounce,15,227,16.38262939453125,14.93683910369873
2,baseline_hold,no_bounce,16,227,17.48114585876465,15.986736297607422
2,baseline_hold,no_bounce,17,227,18.57328987121582,16.980737686157227
2,baseline_hold,no_bounce,18,227,19.651350021362305,17.996545791625977
2,baseline_hold,no_bounce,19,227,20.736520767211914,18.953811645507812
2,baseline_hold,no_bounce,20,227,21.83993148803711,20.016372680664062
2,baseline_hold,no_bounce,21,227,22.917428970336914,20.90262222290039
2,baseline_hold,no_bounce,22,227,24.01302146911621,22.022029876708984
2,baseline_hold,no_bounce,23,227,25.089679718017578,22.961450576782227
2,baseline_hold,no_bounce,24,227,26.178268432617188,23.85173988342285
2,baseline_hold,no_bounce,25,227,27.28101348876953,24.845623016357422
2,baseline_hold,bounce,1,1273,1.4218086004257202,1.4376401901245117
2,baseline_hold,bounce,2,1273,2.788862943649292,2.7571475505828857
2,baseline_hold,bounce,3,1273,4.118221282958984,4.085022449493408
2,baseline_hold,bounce,4,1273,5.378832817077637,5.338782787322998
2,baseline_hold,bounce,5,1273,6.552700519561768,6.472260475158691
2,baseline_hold,bounce,6,1273,7.651546001434326,7.557929039001465
2,baseline_hold,bounce,7,1273,8.698334693908691,8.669645309448242
2,baseline_hold,bounce,8,1273,9.687883377075195,9.809690475463867
2,baseline_hold,bounce,9,1273,10.607913970947266,10.773926734924316
2,baseline_hold,bounce,10,1273,11.512218475341797,11.591997146606445
2,baseline_hold,bounce,11,1273,12.383171081542969,12.319012641906738
2,baseline_hold,bounce,12,1273,13.227507591247559,13.16738224029541
2,baseline_hold,bounce,13,1273,14.013348579406738,13.91784954071045
2,baseline_hold,bounce,14,1273,14.740067481994629,14.402424812316895
2,baseline_hold,bounce,15,1273,15.425179481506348,15.046849250793457
2,baseline_hold,bounce,16,1273,16.099626541137695,15.590665817260742
2,baseline_hold,bounce,17,1273,16.757802963256836,16.159648895263672
2,baseline_hold,bounce,18,1273,17.392841339111328,16.678659439086914
2,baseline_hold,bounce,19,1273,17.999479293823242,17.068805694580078
2,baseline_hold,bounce,20,1273,18.600318908691406,17.586692810058594
2,baseline_hold,bounce,21,1273,19.19027328491211,18.112197875976562
2,baseline_hold,bounce,22,1273,19.747636795043945,18.55567741394043
2,baseline_hold,bounce,23,1273,20.285593032836914,18.987775802612305
2,baseline_hold,bounce,24,1273,20.813257217407227,19.793010711669922
2,baseline_hold,bounce,25,1273,21.304113388061523,20.390336990356445
2,baseline_linear,all,1,1500,0.5930630263769544,0.2651424787915014
2,baseline_linear,all,2,1500,1.1821438064439107,0.4188764892590785
2,baseline_linear,all,3,1500,1.8486302640688645,0.5603475214999951
2,baseline_linear,all,4,1500,2.6138461403092887,0.7111180099189163
2,baseline_linear,all,5,1500,3.506350937221129,0.8713757590491664
2,baseline_linear,all,6,1500,4.516730863998369,1.0720941997110862
2,baseline_linear,all,7,1500,5.631100933396358,1.3495345770473546
2,baseline_linear,all,8,1500,6.858087110243772,1.678112898416473
2,baseline_linear,all,9,1500,8.203788526327978,2.5465616659621952
2,baseline_linear,all,10,1500,9.638627582525107,4.365833829803883
2,baseline_linear,all,11,1500,11.152343226185204,6.4845203947338526
2,baseline_linear,all,12,1500,12.754752026563903,8.805308661167922
2,baseline_linear,all,13,1500,14.438849789879624,10.992852024167249
2,baseline_linear,all,14,1500,16.221144943333236,13.293968913875812
2,baseline_linear,all,15,1500,18.07515963964843,15.651664967504384
2,baseline_linear,all,16,1500,20.000017649965425,18.114038459617298
2,baseline_linear,all,17,1500,21.981442027971244,20.89837612100046
2,baseline_linear,all,18,1500,24.02497253899703,23.076177815926748
2,baseline_linear,all,19,1500,26.11060975272818,25.283191951347327
2,baseline_linear,all,20,1500,28.244540930141344,27.7435705409979
2,baseline_linear,all,21,1500,30.4111105245765,30.407729849584328
2,baseline_linear,all,22,1500,32.588882443834976,32.61526640705408
2,baseline_linear,all,23,1500,34.780930602992576,34.88131170238177
2,baseline_linear,all,24,1500,36.97878391018518,36.93327393967839
2,baseline_linear,all,25,1500,39.14987208286446,39.06928458110746
2,baseline_linear,no_bounce,1,227,0.923769304598567,0.32684905594157676
2,baseline_linear,no_bounce,2,227,1.767221809328197,0.5040108075459455
2,baseline_linear,no_bounce,3,227,2.5844019284300246,0.6217134372227147
2,baseline_linear,no_bounce,4,227,3.3815053360085914,0.7535241313873705
2,baseline_linear,no_bounce,5,227,4.196960149104807,0.8391029305727598
2,baseline_linear,no_bounce,6,227,5.004074769055953,0.965822690531818
2,baseline_linear,no_bounce,7,227,5.822700295807769,1.1216735230736108
2,baseline_linear,no_bounce,8,227,6.6603030835557755,1.23816086859412
2,baseline_linear,no_bounce,9,227,7.48443582419795,1.3960638910398757
2,baseline_linear,no_bounce,10,227,8.309970213851626,1.584584528519011
2,baseline_linear,no_bounce,11,227,9.129190683639973,1.685213516760283
2,baseline_linear,no_bounce,12,227,9.961749412387574,1.8406453187104341
2,baseline_linear,no_bounce,13,227,10.76394862091177,1.8879846369024014
2,baseline_linear,no_bounce,14,227,11.561931417890154,2.0483776202704047
2,baseline_linear,no_bounce,15,227,12.368362737265322,2.1874233506685146
2,baseline_linear,no_bounce,16,227,13.184684616414975,2.298836956144745
2,baseline_linear,no_bounce,17,227,14.002144898023927,2.4086364879575957
2,baseline_linear,no_bounce,18,227,14.80377974802575,2.4616039944514223
2,baseline_linear,no_bounce,19,227,15.623465787421939,2.647607349596697
2,baseline_linear,no_bounce,20,227,16.449180699056104,2.7521375914658486
2,baseline_linear,no_bounce,21,227,17.23785332945004,2.89797751166201
2,baseline_linear,no_bounce,22,227,18.04324700149029,2.9728101499280153
2,baseline_linear,no_bounce,23,227,18.852516461114963,3.0850535316178704
2,baseline_linear,no_bounce,24,227,19.661442123978542,3.1539856844082665
2,baseline_linear,no_bounce,25,227,20.474616486365413,3.2785306299657213
2,baseline_linear,bounce,1,1273,0.5340918361520479,0.2597177209817787
2,baseline_linear,bounce,2,1273,1.07781332203328,0.4070581462540518
2,baseline_linear,bounce,3,1273,1.7174282469361202,0.5507297207713481
2,baseline_linear,bounce,4,1273,2.4769579726551325,0.6971640215943157
2,baseline_linear,bounce,5,1273,3.3832022403652022,0.8738822672535678
2,baseline_linear,bounce,6,1273,4.429828219498705,1.0959073208653303
2,baseline_linear,bounce,7,1273,5.596935139784896,1.3800072393919072
2,baseline_linear,bounce,8,1273,6.893355746581694,1.9511518601772528
2,baseline_linear,bounce,9,1273,8.332062731656741,3.486233802598078
2,baseline_linear,bounce,10,1273,9.87555234504583,5.793370246089973
2,baseline_linear,bounce,11,1273,11.513109626152028,7.864150937682093
2,baseline_linear,bounce,12,1273,13.252797268840437,10.402633225763717
2,baseline_linear,bounce,13,1273,15.094154240276877,12.814611510284008
2,baseline_linear,bounce,14,1273,17.05197092155443,14.985771100694926
2,baseline_linear,bounce,15,1273,19.092789566467726,17.312770405919128
2,baseline_linear,bounce,16,1273,21.215320555398225,19.77937838173422
2,baseline_linear,bounce,17,1273,23.404301767561222,22.250479054275512
2,baseline_linear,bounce,18,1273,25.669285786090892,24.888724818445095
2,baseline_linear,bounce,19,1273,27.980666060760008,27.272495419741468
2,baseline_linear,bounce,20,1273,30.347876965063847,29.821267311162675
2,baseline_linear,bounce,21,1273,32.76015167406096,32.021597146487316
2,baseline_linear,bounce,22,1273,35.182644616193386,34.32574384488362
2,baseline_linear,bounce,23,1273,37.621268395770436,36.62798386406869
